customer_id,Full_name,email,Age,Gender,Marital_Status,Family_Size,Dependent count,Occupation,Occupation type,Monthly_Income,KYC status,City,Kids_in_Household,App_Installed,Existing Customer,Credit score,Social_Media_Active
CUST1310,Sneha Sinha,sneha.sinha1310@example.com,41,Male,Married,0,1,Teacher,Full-time,90324,N,Ahmedabad,1,Y,Y,539,N
CUST1311,Arjun Sinha,arjun.sinha1311@example.com,42,Male,Married,3,3,Banker,Part-time,66136,Y,Hyderabad,1,Y,N,594,Y
CUST1312,Arjun Banerjee,arjun.banerjee1312@example.com,49,Male,Married,3,0,IT Professional,Full-time,213120,N,Patna,3,N,Y,647,Y
CUST1313,Karan Verma,karan.verma1313@example.com,53,Female,Married,1,4,Architect,Full-time,44100,Y,Patna,1,Y,N,619,N
CUST1314,Anjali Sinha,anjali.sinha1314@example.com,51,Male,Married,0,3,Civil Servant,Full-time,165360,N,Jaipur,1,N,N,489,Y
CUST1315,Karan Patel,karan.patel1315@example.com,50,Male,Single,3,1,Pharmacist,Full-time,39205,N,Kolkata,0,N,Y,501,N
CUST1316,Pooja Gupta,pooja.gupta1316@example.com,41,Male,Married,2,4,Architect,Full-time,61432,N,Kolkata,0,N,Y,637,N
CUST1317,Kavya Verma,kavya.verma1317@example.com,50,Female,Married,3,0,Advocate,Full-time,44443,N,Delhi,2,N,N,459,N
CUST1318,Arjun Sinha,arjun.sinha1318@example.com,36,Male,Single,1,1,Doctor,Full-time,211117,Y,Bhopal,0,Y,N,650,N
CUST1319,Suresh Verma,suresh.verma1319@example.com,49,Male,Married,2,3,Architect,Full-time,233243,Y,Pune,2,Y,Y,531,Y
CUST1320,Nikhil Das,nikhil.das1320@example.com,41,Male,Married,0,2,Advocate,Full-time,81109,Y,Pune,1,Y,Y,613,Y
CUST1321,Sneha Kulkarni,sneha.kulkarni1321@example.com,41,Female,Single,3,3,Doctor,Part-time,201676,N,Ahmedabad,0,N,Y,674,Y
CUST1322,Neha Nair,neha.nair1322@example.com,18,Male,Single,1,3,Civil Servant,Full-time,54777,Y,Chennai,0,Y,N,553,Y
CUST1323,Neha Kulkarni,neha.kulkarni1323@example.com,21,Female,Married,3,4,Banker,Part-time,66384,N,Chandigarh,3,N,N,517,N
CUST1324,Neha Sinha,neha.sinha1324@example.com,43,Male,Single,0,0,Engineer,Part-time,82443,Y,Patna,0,N,Y,467,Y
CUST1325,Riya Reddy,riya.reddy1325@example.com,44,Male,Single,0,4,Homemaker,Full-time,231808,Y,Mumbai,0,N,Y,576,Y
CUST1326,Suresh Banerjee,suresh.banerjee1326@example.com,46,Male,Single,3,4,Architect,Full-time,65690,Y,Bhopal,0,Y,N,649,Y
CUST1327,Amit Nair,amit.nair1327@example.com,27,Male,Married,1,2,Pharmacist,Full-time,115908,Y,Indore,2,N,Y,572,N
CUST1328,Pooja Verma,pooja.verma1328@example.com,55,Female,Single,1,2,Engineer,Part-time,113302,Y,Pune,0,N,Y,536,Y
CUST1329,Priya Nair,priya.nair1329@example.com,53,Male,Single,1,2,IT Professional,Part-time,207552,Y,Patna,0,Y,Y,559,Y
CUST1330,Nikhil Joshi,nikhil.joshi1330@example.com,53,Male,Married,2,2,Doctor,Full-time,165036,N,Ahmedabad,0,Y,N,587,Y
CUST1331,Neha Banerjee,neha.banerjee1331@example.com,55,Female,Married,1,3,IT Professional,Full-time,148726,N,Lucknow,3,Y,Y,484,Y
CUST1332,Riya Nair,riya.nair1332@example.com,48,Female,Married,1,3,Teacher,Part-time,175646,N,Pune,1,N,N,656,N
CUST1333,Amit Verma,amit.verma1333@example.com,49,Female,Married,0,3,Homemaker,Part-time,75948,Y,Mumbai,3,Y,N,696,N
CUST1334,Pooja Malhotra,pooja.malhotra1334@example.com,37,Female,Single,3,1,Banker,Part-time,67339,Y,Bhopal,0,N,Y,570,N
CUST1335,Karan Sinha,karan.sinha1335@example.com,18,Female,Single,1,3,IT Professional,Full-time,31769,N,Hyderabad,0,N,N,475,N
CUST1336,Pooja Malhotra,pooja.malhotra1336@example.com,56,Male,Single,3,3,Civil Servant,Full-time,186732,N,Chennai,0,N,N,540,N
CUST1337,Suresh Kulkarni,suresh.kulkarni1337@example.com,37,Female,Married,2,1,Pharmacist,Part-time,229881,N,Hyderabad,2,Y,N,691,N
CUST1338,Anjali Joshi,anjali.joshi1338@example.com,27,Female,Married,2,0,Civil Servant,Full-time,64776,Y,Lucknow,1,Y,Y,577,N
CUST1339,Riya Banerjee,riya.banerjee1339@example.com,21,Male,Single,0,0,IT Professional,Part-time,33926,Y,Lucknow,0,N,N,640,N
CUST1340,Meera Banerjee,meera.banerjee1340@example.com,34,Male,Single,1,1,Advocate,Part-time,92829,N,Jaipur,0,N,N,476,N
CUST1341,Amit Patel,amit.patel1341@example.com,27,Female,Single,2,3,Advocate,Full-time,72077,N,Hyderabad,0,N,N,587,N
CUST1342,Neha Das,neha.das1342@example.com,55,Male,Single,3,4,Homemaker,Full-time,216242,N,Chandigarh,0,Y,Y,625,N
CUST1343,Pooja Kulkarni,pooja.kulkarni1343@example.com,26,Female,Married,3,4,Teacher,Full-time,93930,Y,Patna,1,Y,N,548,Y
CUST1344,Neha Mehta,neha.mehta1344@example.com,19,Female,Single,3,1,Homemaker,Part-time,60649,Y,Pune,0,Y,Y,567,Y
CUST1345,Vikram Nair,vikram.nair1345@example.com,46,Male,Married,2,2,Teacher,Part-time,85990,N,Delhi,3,N,Y,657,N
CUST1346,Rohit Sharma,rohit.sharma1346@example.com,52,Female,Married,0,0,Teacher,Full-time,228233,Y,Delhi,2,Y,N,505,N
CUST1347,Karan Gupta,karan.gupta1347@example.com,33,Male,Married,0,1,IT Professional,Full-time,65860,N,Kolkata,0,Y,N,679,N
CUST1348,Meera Malhotra,meera.malhotra1348@example.com,40,Female,Single,3,1,Advocate,Full-time,150913,N,Chennai,0,N,N,487,N
CUST1349,Vikram Kulkarni,vikram.kulkarni1349@example.com,40,Male,Married,1,4,Banker,Part-time,234941,N,Lucknow,3,Y,N,625,N
CUST1350,Riya Joshi,riya.joshi1350@example.com,41,Female,Single,0,3,Banker,Full-time,184493,Y,Delhi,0,Y,N,526,N
CUST1351,Sneha Mehta,sneha.mehta1351@example.com,44,Female,Single,1,4,Civil Servant,Part-time,40262,Y,Ahmedabad,0,Y,Y,591,N
CUST1352,Kavya Reddy,kavya.reddy1352@example.com,57,Female,Single,2,2,Teacher,Part-time,194469,N,Kolkata,0,Y,N,578,Y
CUST1353,Karan Kapoor,karan.kapoor1353@example.com,38,Male,Single,3,4,Pharmacist,Full-time,236622,N,Chandigarh,0,Y,Y,474,Y
CUST1354,Priya Nair,priya.nair1354@example.com,36,Male,Single,0,1,Banker,Part-time,142045,N,Chennai,0,N,N,557,Y
CUST1355,Rohit Iyer,rohit.iyer1355@example.com,36,Female,Married,1,1,Homemaker,Part-time,110922,N,Pune,0,Y,Y,695,N
CUST1356,Riya Verma,riya.verma1356@example.com,39,Male,Married,1,4,Homemaker,Full-time,34717,Y,Mumbai,2,N,N,510,N
CUST1357,Karan Patel,karan.patel1357@example.com,19,Male,Single,1,2,Teacher,Full-time,45287,Y,Ahmedabad,0,Y,N,552,Y
CUST1358,Priya Verma,priya.verma1358@example.com,31,Female,Single,0,4,Homemaker,Part-time,137310,N,Patna,0,N,N,516,N
CUST1359,Suresh Kapoor,suresh.kapoor1359@example.com,44,Male,Single,2,4,Doctor,Part-time,200707,Y,Bhopal,0,Y,Y,588,Y
CUST1360,Priya Mehta,priya.mehta1360@example.com,39,Male,Married,2,4,Civil Servant,Full-time,133068,Y,Lucknow,1,Y,N,599,Y
CUST1361,Amit Banerjee,amit.banerjee1361@example.com,60,Female,Married,0,1,Homemaker,Part-time,212859,N,Hyderabad,3,N,Y,585,Y
CUST1362,Riya Mehta,riya.mehta1362@example.com,54,Male,Single,2,4,Banker,Part-time,66592,Y,Pune,0,N,N,450,Y
CUST1363,Priya Kulkarni,priya.kulkarni1363@example.com,47,Female,Single,3,0,Banker,Part-time,249139,N,Patna,0,Y,Y,532,Y
CUST1364,Neha Iyer,neha.iyer1364@example.com,59,Female,Single,3,4,Banker,Part-time,153677,N,Mumbai,0,Y,Y,614,Y
CUST1365,Rohit Iyer,rohit.iyer1365@example.com,19,Male,Single,3,2,Banker,Full-time,47648,N,Indore,0,N,N,588,Y
CUST1366,Priya Patel,priya.patel1366@example.com,45,Male,Married,3,1,Banker,Full-time,232706,Y,Mumbai,2,N,Y,551,N
CUST1367,Neha Kapoor,neha.kapoor1367@example.com,45,Female,Single,1,4,Architect,Full-time,44261,N,Bengaluru,0,N,Y,529,Y
CUST1368,Arjun Kapoor,arjun.kapoor1368@example.com,28,Male,Married,3,1,Pharmacist,Full-time,104891,Y,Indore,3,N,Y,638,N
CUST1369,Kavya Reddy,kavya.reddy1369@example.com,44,Female,Single,2,4,Advocate,Full-time,228598,Y,Hyderabad,0,N,Y,602,N
CUST1370,Rahul Kapoor,rahul.kapoor1370@example.com,29,Male,Married,1,4,Architect,Part-time,93571,N,Kochi,3,Y,Y,606,Y
CUST1371,Vikram Nair,vikram.nair1371@example.com,36,Male,Married,1,0,Architect,Full-time,26533,N,Ahmedabad,0,Y,Y,484,Y
CUST1372,Riya Reddy,riya.reddy1372@example.com,53,Male,Single,1,2,Civil Servant,Part-time,48922,N,Lucknow,0,Y,Y,610,Y
CUST1373,Suresh Das,suresh.das1373@example.com,38,Female,Single,1,2,IT Professional,Full-time,169465,Y,Bhopal,0,N,N,559,N
CUST1374,Sneha Kapoor,sneha.kapoor1374@example.com,41,Male,Married,3,1,Homemaker,Full-time,191818,N,Kochi,2,Y,Y,467,Y
CUST1375,Amit Joshi,amit.joshi1375@example.com,58,Female,Married,3,0,Engineer,Full-time,48072,N,Pune,1,N,Y,541,N
CUST1376,Rahul Kapoor,rahul.kapoor1376@example.com,50,Female,Single,2,1,Architect,Full-time,201522,N,Indore,0,Y,Y,549,N
CUST1377,Anjali Kulkarni,anjali.kulkarni1377@example.com,33,Male,Single,2,2,Civil Servant,Full-time,35707,N,Patna,0,Y,Y,455,N
CUST1378,Vikram Gupta,vikram.gupta1378@example.com,53,Female,Single,2,2,Advocate,Part-time,30682,N,Hyderabad,0,Y,Y,676,N
CUST1379,Suresh Iyer,suresh.iyer1379@example.com,44,Male,Single,3,1,Pharmacist,Full-time,117416,Y,Jaipur,0,Y,Y,494,Y
CUST1380,Neha Joshi,neha.joshi1380@example.com,57,Female,Single,1,2,IT Professional,Full-time,110357,Y,Patna,0,Y,N,527,Y
CUST1381,Vikram Iyer,vikram.iyer1381@example.com,22,Female,Single,1,2,Doctor,Part-time,41205,N,Pune,0,Y,N,584,N
CUST1382,Kavya Patel,kavya.patel1382@example.com,52,Male,Single,2,2,Pharmacist,Full-time,154997,N,Lucknow,0,N,N,513,Y
CUST1383,Vikram Das,vikram.das1383@example.com,53,Female,Married,2,1,Banker,Full-time,242875,Y,Lucknow,3,N,N,592,Y
CUST1384,Amit Verma,amit.verma1384@example.com,33,Female,Single,1,3,Teacher,Full-time,65294,N,Pune,0,N,Y,566,Y
CUST1385,Nikhil Kulkarni,nikhil.kulkarni1385@example.com,20,Male,Single,3,3,Engineer,Full-time,42157,N,Jaipur,0,Y,N,463,N
CUST1386,Sneha Nair,sneha.nair1386@example.com,42,Female,Married,1,3,Teacher,Full-time,201760,Y,Chennai,2,Y,N,461,Y
CUST1387,Rahul Kapoor,rahul.kapoor1387@example.com,46,Female,Married,3,3,Teacher,Part-time,78463,N,Delhi,1,Y,Y,683,Y
CUST1388,Vikram Gupta,vikram.gupta1388@example.com,43,Male,Single,1,2,Civil Servant,Part-time,248370,N,Kochi,0,N,Y,579,N
CUST1389,Vikram Patel,vikram.patel1389@example.com,39,Female,Single,3,2,Engineer,Full-time,237616,N,Bhopal,0,N,Y,613,N
CUST1390,Pooja Das,pooja.das1390@example.com,56,Male,Single,1,3,Doctor,Full-time,169414,N,Kochi,0,N,Y,600,Y
CUST1391,Vikram Das,vikram.das1391@example.com,25,Female,Single,0,1,Teacher,Part-time,36093,N,Bhopal,0,N,N,500,Y
CUST1392,Riya Sharma,riya.sharma1392@example.com,38,Female,Single,1,2,IT Professional,Part-time,209697,Y,Jaipur,0,N,N,579,N
CUST1393,Suresh Patel,suresh.patel1393@example.com,39,Male,Single,3,0,Civil Servant,Full-time,46777,Y,Chennai,0,N,N,653,N
CUST1394,Nikhil Verma,nikhil.verma1394@example.com,32,Female,Married,1,0,Banker,Part-time,63924,N,Hyderabad,1,Y,Y,503,Y
CUST1395,Neha Joshi,neha.joshi1395@example.com,37,Female,Single,0,0,Engineer,Part-time,39219,N,Lucknow,0,N,N,508,N
CUST1396,Meera Reddy,meera.reddy1396@example.com,24,Male,Single,3,2,Banker,Part-time,38116,Y,Bengaluru,0,N,Y,506,Y
CUST1397,Rohit Patel,rohit.patel1397@example.com,54,Male,Married,2,4,Engineer,Full-time,194220,Y,Pune,2,Y,N,699,Y
CUST1398,Sneha Sinha,sneha.sinha1398@example.com,38,Male,Single,2,1,Civil Servant,Part-time,245523,N,Chandigarh,0,Y,N,546,N
CUST1399,Rahul Mehta,rahul.mehta1399@example.com,32,Female,Married,0,0,Pharmacist,Full-time,35444,N,Bhopal,1,Y,N,503,Y
CUST1400,Amit Reddy,amit.reddy1400@example.com,45,Male,Single,3,2,Homemaker,Full-time,161573,Y,Mumbai,0,N,Y,454,N
CUST1401,Sneha Banerjee,sneha.banerjee1401@example.com,36,Male,Single,2,0,Engineer,Full-time,227120,Y,Chennai,0,Y,N,484,Y
CUST1402,Amit Iyer,amit.iyer1402@example.com,53,Female,Married,1,4,Pharmacist,Part-time,173731,Y,Kochi,1,Y,N,551,N
CUST1403,Nikhil Mehta,nikhil.mehta1403@example.com,60,Female,Single,1,3,Banker,Part-time,166537,Y,Hyderabad,0,N,N,471,Y
CUST1404,Rohit Verma,rohit.verma1404@example.com,18,Male,Single,0,0,Homemaker,Part-time,58877,N,Ahmedabad,0,N,Y,641,Y
CUST1405,Karan Malhotra,karan.malhotra1405@example.com,60,Female,Single,3,4,Doctor,Part-time,36712,N,Bengaluru,0,Y,Y,469,N
CUST1406,Karan Sinha,karan.sinha1406@example.com,30,Male,Married,3,4,Doctor,Part-time,123474,Y,Kochi,3,N,Y,560,Y
CUST1407,Kavya Malhotra,kavya.malhotra1407@example.com,57,Male,Married,3,2,Advocate,Full-time,34442,Y,Mumbai,1,Y,N,505,N
CUST1408,Arjun Sharma,arjun.sharma1408@example.com,38,Female,Single,3,1,Architect,Part-time,103082,N,Ahmedabad,0,Y,N,615,N
CUST1409,Sneha Mehta,sneha.mehta1409@example.com,42,Female,Single,1,4,Pharmacist,Full-time,31427,Y,Indore,0,Y,N,695,Y
CUST1410,Neha Gupta,neha.gupta1410@example.com,49,Female,Single,2,3,Homemaker,Part-time,108694,Y,Kochi,0,Y,N,614,N
CUST1411,Karan Malhotra,karan.malhotra1411@example.com,25,Male,Single,3,3,Banker,Full-time,90489,N,Mumbai,0,Y,N,596,Y
CUST1412,Suresh Joshi,suresh.joshi1412@example.com,43,Female,Married,2,1,Civil Servant,Part-time,149117,Y,Ahmedabad,3,Y,N,505,N
CUST1413,Anjali Sharma,anjali.sharma1413@example.com,42,Female,Single,0,1,Engineer,Part-time,225038,N,Chennai,0,Y,N,490,N
CUST1414,Meera Kapoor,meera.kapoor1414@example.com,52,Male,Single,2,2,Pharmacist,Part-time,93681,Y,Lucknow,0,Y,N,477,N
CUST1415,Kavya Sharma,kavya.sharma1415@example.com,56,Female,Married,2,3,Banker,Full-time,81461,N,Lucknow,1,N,N,653,Y
CUST1416,Rahul Das,rahul.das1416@example.com,60,Female,Single,1,4,Civil Servant,Full-time,166413,N,Delhi,0,Y,N,513,N
CUST1417,Amit Reddy,amit.reddy1417@example.com,46,Female,Married,3,2,Banker,Part-time,136926,N,Chandigarh,3,N,Y,532,Y
CUST1418,Nikhil Kulkarni,nikhil.kulkarni1418@example.com,43,Male,Single,0,0,Advocate,Full-time,180684,Y,Indore,0,Y,N,578,N
CUST1419,Sneha Gupta,sneha.gupta1419@example.com,37,Female,Single,3,4,Architect,Full-time,40008,N,Delhi,0,N,Y,508,N
CUST1420,Anjali Mehta,anjali.mehta1420@example.com,38,Male,Married,1,2,Homemaker,Full-time,154814,Y,Patna,1,Y,Y,615,Y
CUST1421,Rahul Kapoor,rahul.kapoor1421@example.com,20,Female,Single,2,3,Civil Servant,Full-time,56427,N,Jaipur,0,Y,N,647,Y
CUST1422,Vikram Gupta,vikram.gupta1422@example.com,45,Female,Married,2,3,Teacher,Full-time,117470,Y,Pune,0,Y,Y,584,N
CUST1423,Arjun Kapoor,arjun.kapoor1423@example.com,33,Female,Married,1,0,Engineer,Full-time,137420,Y,Ahmedabad,3,N,N,697,Y
CUST1424,Karan Banerjee,karan.banerjee1424@example.com,60,Male,Single,0,1,Architect,Part-time,175153,N,Indore,0,Y,Y,560,Y
CUST1425,Sneha Sinha,sneha.sinha1425@example.com,38,Female,Married,2,4,Pharmacist,Part-time,178613,Y,Kochi,3,N,Y,648,Y
CUST1426,Karan Iyer,karan.iyer1426@example.com,20,Male,Single,3,0,Banker,Part-time,25413,N,Hyderabad,0,N,N,570,N
CUST1427,Rohit Malhotra,rohit.malhotra1427@example.com,50,Female,Single,2,2,Civil Servant,Full-time,118638,N,Kochi,0,Y,N,644,N
CUST1428,Anjali Sinha,anjali.sinha1428@example.com,55,Female,Married,2,4,Architect,Part-time,249013,N,Kolkata,3,Y,N,540,N
CUST1429,Rohit Sharma,rohit.sharma1429@example.com,18,Male,Single,1,2,Architect,Part-time,42496,N,Kochi,0,Y,Y,478,N
CUST1430,Priya Verma,priya.verma1430@example.com,60,Female,Married,1,2,Homemaker,Part-time,170152,N,Indore,2,N,Y,663,Y
CUST1431,Vikram Nair,vikram.nair1431@example.com,46,Female,Married,0,3,Architect,Part-time,154125,N,Kochi,0,Y,N,471,Y
CUST1432,Rahul Sinha,rahul.sinha1432@example.com,47,Female,Married,3,1,Architect,Full-time,53471,Y,Chandigarh,3,Y,Y,535,Y
CUST1433,Amit Kapoor,amit.kapoor1433@example.com,59,Male,Married,3,4,Pharmacist,Part-time,223644,N,Kochi,2,N,N,654,N
CUST1434,Meera Joshi,meera.joshi1434@example.com,47,Male,Married,0,0,IT Professional,Part-time,178530,Y,Bengaluru,3,Y,N,456,N
CUST1435,Priya Kapoor,priya.kapoor1435@example.com,26,Female,Single,1,3,Advocate,Full-time,51809,Y,Ahmedabad,0,Y,N,549,Y
CUST1436,Riya Gupta,riya.gupta1436@example.com,42,Male,Married,3,3,Architect,Part-time,182847,N,Mumbai,1,N,Y,632,N
CUST1437,Arjun Das,arjun.das1437@example.com,58,Female,Single,0,4,Pharmacist,Part-time,140875,Y,Pune,0,N,Y,482,N
CUST1438,Rahul Banerjee,rahul.banerjee1438@example.com,39,Male,Married,1,4,IT Professional,Part-time,32355,Y,Kochi,1,N,Y,666,Y
CUST1439,Vikram Nair,vikram.nair1439@example.com,41,Female,Married,2,1,Teacher,Part-time,220486,N,Kolkata,3,Y,Y,485,N
CUST1440,Karan Verma,karan.verma1440@example.com,53,Male,Married,2,1,Banker,Full-time,156852,N,Pune,2,N,Y,525,N
CUST1441,Suresh Malhotra,suresh.malhotra1441@example.com,22,Female,Single,1,3,Teacher,Full-time,60764,N,Lucknow,0,Y,N,564,N
CUST1442,Meera Joshi,meera.joshi1442@example.com,38,Male,Single,1,4,IT Professional,Full-time,103068,N,Delhi,0,N,N,512,N
CUST1443,Riya Das,riya.das1443@example.com,36,Female,Single,2,2,Homemaker,Part-time,55868,N,Hyderabad,0,N,Y,535,Y
CUST1444,Karan Kapoor,karan.kapoor1444@example.com,56,Female,Married,0,1,Pharmacist,Part-time,184010,Y,Mumbai,0,Y,Y,689,Y
CUST1445,Karan Joshi,karan.joshi1445@example.com,45,Female,Single,0,0,Architect,Part-time,63332,N,Lucknow,0,N,N,652,Y
CUST1446,Neha Das,neha.das1446@example.com,32,Female,Single,0,4,Pharmacist,Part-time,82006,N,Delhi,0,Y,Y,500,Y
CUST1447,Sneha Mehta,sneha.mehta1447@example.com,21,Female,Single,2,0,Teacher,Full-time,25356,Y,Indore,0,N,Y,566,Y
CUST1448,Nikhil Nair,nikhil.nair1448@example.com,38,Male,Married,0,0,Civil Servant,Part-time,110471,N,Lucknow,1,Y,Y,467,N
CUST1449,Vikram Iyer,vikram.iyer1449@example.com,39,Male,Single,3,3,Civil Servant,Part-time,210513,N,Delhi,0,N,Y,527,N
CUST1450,Sneha Malhotra,sneha.malhotra1450@example.com,54,Female,Married,1,1,Advocate,Part-time,215876,N,Mumbai,1,Y,N,659,Y
CUST1451,Nikhil Kulkarni,nikhil.kulkarni1451@example.com,19,Male,Single,3,3,Teacher,Part-time,53628,Y,Jaipur,0,N,N,602,N
CUST1452,Anjali Das,anjali.das1452@example.com,44,Female,Married,2,3,Homemaker,Full-time,100356,N,Jaipur,3,N,N,510,Y
CUST1453,Anjali Gupta,anjali.gupta1453@example.com,52,Male,Single,3,2,Advocate,Part-time,30341,N,Lucknow,0,Y,Y,679,Y
CUST1454,Amit Das,amit.das1454@example.com,46,Female,Married,3,3,Civil Servant,Part-time,71068,Y,Ahmedabad,2,Y,Y,528,Y
CUST1455,Arjun Sharma,arjun.sharma1455@example.com,27,Male,Single,0,3,Homemaker,Part-time,79096,Y,Delhi,0,Y,N,624,Y
CUST1456,Arjun Verma,arjun.verma1456@example.com,24,Male,Single,1,2,Civil Servant,Full-time,30584,Y,Indore,0,N,N,519,N
CUST1457,Rahul Das,rahul.das1457@example.com,32,Female,Married,3,3,Civil Servant,Part-time,52098,Y,Ahmedabad,2,N,Y,615,N
CUST1458,Riya Das,riya.das1458@example.com,49,Male,Married,1,4,Banker,Part-time,209315,N,Lucknow,3,N,N,636,N
CUST1459,Priya Nair,priya.nair1459@example.com,49,Female,Married,0,2,Doctor,Part-time,85514,Y,Chennai,1,Y,N,507,N
CUST1460,Amit Mehta,amit.mehta1460@example.com,41,Female,Married,1,0,IT Professional,Full-time,116376,N,Lucknow,3,Y,Y,488,Y
CUST1461,Suresh Gupta,suresh.gupta1461@example.com,57,Female,Married,3,2,Pharmacist,Full-time,104188,N,Pune,0,Y,N,543,N
CUST1462,Suresh Sinha,suresh.sinha1462@example.com,59,Male,Married,2,2,Homemaker,Full-time,196434,Y,Kolkata,3,N,N,535,Y
CUST1463,Rahul Sinha,rahul.sinha1463@example.com,58,Female,Single,1,4,Advocate,Part-time,234728,Y,Indore,0,Y,Y,517,N
CUST1464,Arjun Mehta,arjun.mehta1464@example.com,35,Female,Married,3,0,Homemaker,Part-time,46209,N,Delhi,1,N,Y,688,N
CUST1465,Riya Kapoor,riya.kapoor1465@example.com,20,Female,Single,1,0,Advocate,Full-time,36523,Y,Hyderabad,0,Y,N,646,Y
CUST1466,Arjun Kapoor,arjun.kapoor1466@example.com,49,Female,Married,0,3,Pharmacist,Full-time,93165,Y,Kolkata,0,Y,Y,572,N
CUST1467,Sneha Malhotra,sneha.malhotra1467@example.com,58,Male,Married,2,1,Doctor,Full-time,148470,N,Delhi,3,Y,N,684,Y
CUST1468,Vikram Mehta,vikram.mehta1468@example.com,40,Male,Single,3,4,Architect,Full-time,143853,N,Kochi,0,N,Y,526,N
CUST1469,Sneha Verma,sneha.verma1469@example.com,21,Male,Married,1,3,Homemaker,Part-time,51031,N,Kolkata,0,N,Y,556,N
CUST1470,Neha Iyer,neha.iyer1470@example.com,23,Male,Married,3,0,IT Professional,Part-time,45111,Y,Kolkata,3,N,Y,570,Y
CUST1471,Suresh Nair,suresh.nair1471@example.com,50,Male,Married,3,2,Architect,Part-time,193959,Y,Bhopal,3,N,N,602,Y
CUST1472,Pooja Das,pooja.das1472@example.com,23,Female,Single,2,3,IT Professional,Full-time,61109,Y,Kochi,0,N,Y,468,N
CUST1473,Arjun Iyer,arjun.iyer1473@example.com,47,Female,Single,0,1,Architect,Full-time,102184,N,Bengaluru,0,N,Y,484,Y
CUST1474,Amit Sharma,amit.sharma1474@example.com,50,Female,Married,2,0,Homemaker,Full-time,38873,Y,Bhopal,1,N,Y,544,Y
CUST1475,Arjun Patel,arjun.patel1475@example.com,57,Female,Married,3,2,Advocate,Part-time,101822,Y,Mumbai,1,N,N,671,Y
CUST1476,Neha Joshi,neha.joshi1476@example.com,48,Male,Married,1,4,Banker,Part-time,49459,N,Mumbai,0,N,N,637,N
CUST1477,Vikram Das,vikram.das1477@example.com,24,Female,Single,2,2,Civil Servant,Part-time,50739,Y,Mumbai,0,Y,Y,551,N
CUST1478,Sneha Sharma,sneha.sharma1478@example.com,22,Female,Married,3,3,IT Professional,Full-time,51078,Y,Mumbai,3,N,N,630,N
CUST1479,Pooja Patel,pooja.patel1479@example.com,56,Male,Single,0,0,Teacher,Full-time,175537,N,Indore,0,Y,N,450,N
CUST1480,Neha Sinha,neha.sinha1480@example.com,27,Female,Married,3,0,IT Professional,Full-time,95530,N,Patna,1,N,Y,535,N
CUST1481,Nikhil Kulkarni,nikhil.kulkarni1481@example.com,44,Female,Married,1,3,Architect,Part-time,180025,N,Bhopal,3,Y,Y,555,Y
CUST1482,Rohit Das,rohit.das1482@example.com,26,Female,Single,2,0,Doctor,Full-time,116349,Y,Lucknow,0,N,Y,650,N
CUST1483,Meera Patel,meera.patel1483@example.com,47,Female,Married,2,0,Architect,Part-time,155674,N,Lucknow,2,Y,N,484,Y
CUST1484,Arjun Kapoor,arjun.kapoor1484@example.com,26,Female,Single,2,0,IT Professional,Part-time,101191,N,Mumbai,0,Y,Y,610,N
CUST1485,Arjun Gupta,arjun.gupta1485@example.com,29,Male,Married,3,2,Pharmacist,Full-time,120464,N,Patna,1,Y,Y,567,N
CUST1486,Priya Kapoor,priya.kapoor1486@example.com,25,Male,Single,1,2,Teacher,Part-time,87714,Y,Kolkata,0,N,N,565,N
CUST1487,Vikram Kulkarni,vikram.kulkarni1487@example.com,60,Male,Single,3,0,Advocate,Full-time,75753,Y,Bengaluru,0,Y,Y,522,N
CUST1488,Arjun Mehta,arjun.mehta1488@example.com,22,Female,Single,3,0,IT Professional,Part-time,42697,Y,Bengaluru,0,N,Y,482,N
CUST1489,Sneha Iyer,sneha.iyer1489@example.com,22,Male,Single,0,2,Advocate,Full-time,50641,N,Indore,0,N,Y,545,N
CUST1490,Meera Verma,meera.verma1490@example.com,39,Female,Single,2,0,Doctor,Full-time,200757,N,Patna,0,N,Y,478,Y
CUST1491,Amit Iyer,amit.iyer1491@example.com,19,Female,Single,3,4,Banker,Part-time,49159,N,Kolkata,0,Y,N,588,Y
CUST1492,Meera Banerjee,meera.banerjee1492@example.com,31,Male,Married,0,4,Teacher,Full-time,82674,Y,Patna,2,N,N,577,Y
CUST1493,Karan Das,karan.das1493@example.com,57,Female,Married,3,2,Homemaker,Part-time,157588,Y,Lucknow,2,N,Y,567,Y
CUST1494,Sneha Reddy,sneha.reddy1494@example.com,37,Female,Married,1,0,Civil Servant,Full-time,236469,N,Kolkata,1,N,N,541,Y
CUST1495,Vikram Gupta,vikram.gupta1495@example.com,49,Female,Married,2,2,Banker,Part-time,202536,N,Lucknow,1,N,N,491,Y
CUST1496,Riya Das,riya.das1496@example.com,45,Female,Single,3,0,Engineer,Full-time,101366,N,Jaipur,0,Y,Y,578,N
CUST1497,Suresh Gupta,suresh.gupta1497@example.com,19,Male,Single,0,2,IT Professional,Part-time,37348,N,Chandigarh,0,Y,Y,530,Y
CUST1498,Pooja Patel,pooja.patel1498@example.com,41,Female,Single,3,4,Pharmacist,Full-time,214010,N,Mumbai,0,N,Y,621,Y
